index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,age,employed_year,work_phone,phone,email,occyp_type,family_size,begin_year,credit
21018,1,1,0,0,157500.0,0,1,0,0,36.016438356164386,5.926027397260274,0,0,0,6,2,3.6666666666666665,2
21019,1,0,0,0,360000.0,1,0,0,0,50.9041095890411,4.931506849315069,0,0,0,4,2,2.0,2
21020,1,0,0,0,247500.0,0,1,0,0,38.728767123287675,20.273972602739725,1,1,0,4,2,0.3333333333333333,1
21021,0,1,1,0,247500.0,1,1,0,0,54.23561643835617,3.287671232876712,0,0,1,6,2,0.16666666666666666,1
21022,1,1,1,0,112500.0,1,1,1,0,23.254794520547946,1.673972602739726,0,0,0,7,1,1.75,1
21023,0,1,1,0,202500.0,0,0,0,0,47.293150684931504,4.4301369863013695,0,0,0,2,2,1.3333333333333333,0
21024,1,1,1,0,450000.0,1,0,1,0,43.98082191780822,5.219178082191781,0,0,0,2,1,1.0,2
21026,0,0,1,2,225000.0,0,2,0,0,40.75890410958904,0.38082191780821917,1,1,0,2,4,0.5,2
21027,1,0,1,1,157500.0,1,0,1,0,42.37260273972603,6.2164383561643834,0,1,0,13,3,3.3333333333333335,2
21028,0,1,1,0,67500.0,2,0,0,0,62.961643835616435,0.0,0,0,0,0,2,0.25,0
21029,0,1,1,0,180000.0,0,0,0,0,54.83287671232877,0.6821917808219178,1,1,0,10,2,3.0,2
21030,1,0,0,0,112500.0,2,0,1,0,57.9041095890411,0.0,0,0,0,0,1,0.8333333333333334,2
21031,1,1,1,0,135000.0,0,2,2,0,29.23013698630137,8.517808219178082,0,0,0,1,2,0.6666666666666666,2
21032,0,0,0,0,315000.0,0,0,0,0,29.753424657534246,2.7424657534246575,1,0,0,10,2,1.9166666666666667,2
21033,1,1,1,0,315000.0,1,2,1,0,25.013698630136986,3.808219178082192,0,1,0,2,1,1.75,2
21034,1,0,0,0,180000.0,0,1,1,0,37.31232876712329,1.0547945205479452,0,0,0,18,1,4.166666666666667,2
21035,0,0,1,0,126000.0,2,0,0,3,45.18082191780822,0.0,0,0,0,0,2,2.0833333333333335,2
21036,0,1,1,0,382500.0,0,1,0,0,28.61917808219178,6.63013698630137,0,0,0,1,2,3.1666666666666665,2
21037,1,1,1,0,270000.0,0,1,1,0,33.29041095890411,0.5095890410958904,0,0,1,7,1,1.5,2
21038,1,0,0,0,247500.0,0,0,0,2,54.583561643835615,8.846575342465753,0,0,0,3,2,3.1666666666666665,1
21039,0,1,0,1,450000.0,0,1,0,0,26.97808219178082,1.3753424657534246,0,1,1,2,3,0.9166666666666666,2
21040,0,1,1,0,90000.0,2,1,0,0,56.487671232876714,0.0,0,0,0,0,2,4.666666666666667,2
21042,1,0,1,0,112500.0,2,0,0,0,58.608219178082194,0.0,0,0,0,0,2,1.6666666666666667,2
21043,1,1,1,2,67500.0,0,1,0,2,33.59452054794521,8.323287671232876,0,0,0,15,4,0.8333333333333334,2
21044,1,0,1,0,148500.0,0,0,1,0,54.31780821917808,7.912328767123288,0,0,1,6,1,0.6666666666666666,2
21045,1,0,0,0,72000.0,0,0,1,0,51.50410958904109,4.016438356164383,1,0,0,11,1,2.0833333333333335,2
21046,0,1,1,0,405000.0,0,1,0,0,55.983561643835614,7.372602739726028,0,1,0,1,2,1.9166666666666667,2
21047,1,0,1,3,180000.0,3,1,0,0,43.83561643835616,20.276712328767122,0,0,0,2,5,3.0,2
21048,1,0,0,0,162000.0,2,0,2,0,53.95616438356164,0.0,0,0,0,0,2,2.6666666666666665,2
21049,1,0,1,1,135000.0,1,0,0,1,30.23013698630137,6.632876712328767,0,0,0,1,3,1.8333333333333333,2
21051,0,1,0,0,180000.0,0,0,0,0,54.895890410958906,6.435616438356164,1,1,0,5,2,3.0,2
21052,1,0,1,0,787500.0,3,1,0,0,47.131506849315066,3.9205479452054797,0,0,1,4,2,1.9166666666666667,2
21053,1,0,0,2,135000.0,1,1,0,1,37.293150684931504,9.263013698630138,0,1,0,2,4,4.0,0
21054,1,1,1,0,121500.0,2,0,0,0,64.88493150684931,0.0,0,1,0,0,2,4.916666666666667,2
21056,1,0,1,0,225000.0,1,1,1,0,56.082191780821915,25.394520547945206,0,0,0,2,1,2.4166666666666665,2
21057,1,0,1,0,112500.0,0,0,0,0,45.983561643835614,5.994520547945205,0,0,1,3,2,4.166666666666667,2
21058,1,0,0,0,247500.0,0,1,1,1,28.336986301369862,5.638356164383562,0,0,1,3,1,2.3333333333333335,2
21059,1,0,1,0,112500.0,0,0,0,0,40.0027397260274,21.643835616438356,0,1,0,1,2,1.8333333333333333,1
21060,0,0,1,0,270000.0,0,1,0,0,37.134246575342466,10.863013698630137,0,1,0,4,2,4.75,2
21061,1,0,1,0,270000.0,1,0,0,0,46.36164383561644,3.797260273972603,0,0,0,16,2,2.5833333333333335,2
21062,1,0,0,0,90000.0,0,0,0,0,51.30958904109589,25.54794520547945,0,0,0,9,2,3.9166666666666665,1
21063,1,0,0,0,157500.0,2,0,0,0,62.87671232876713,0.0,0,1,0,0,2,2.8333333333333335,2
21064,1,0,1,0,135000.0,1,0,0,0,46.47945205479452,2.5424657534246577,0,0,0,7,2,2.25,2
21065,1,0,0,0,157500.0,0,0,4,0,45.23013698630137,5.515068493150685,1,1,0,3,1,1.5,2
21066,1,0,1,2,157500.0,1,0,0,0,29.605479452054794,1.9726027397260273,0,0,0,4,4,0.5833333333333334,2
21068,1,0,1,1,105750.0,0,0,0,1,34.93972602739726,3.797260273972603,0,0,0,11,3,3.6666666666666665,2
21069,1,1,1,0,135000.0,0,3,0,0,44.967123287671235,1.704109589041096,0,1,0,6,2,4.0,2
21070,0,1,0,0,139500.0,0,0,0,0,50.227397260273975,22.30958904109589,1,1,0,5,2,4.75,2
21071,1,0,1,0,180000.0,1,1,0,0,30.084931506849315,4.838356164383562,0,0,1,1,2,1.1666666666666667,2
21072,0,1,0,0,135000.0,0,2,1,1,24.75068493150685,1.841095890410959,0,0,1,1,1,2.3333333333333335,2
21073,0,0,0,2,135000.0,1,0,0,4,40.98082191780822,3.684931506849315,1,1,0,1,4,1.5,1
21074,1,0,1,2,85500.0,0,0,2,0,27.61917808219178,0.6821917808219178,0,0,0,3,4,0.25,0
21075,1,1,1,0,225000.0,0,1,0,0,45.44931506849315,4.101369863013699,0,0,0,2,2,1.0,1
21076,1,0,1,0,450000.0,2,0,1,0,57.37534246575343,0.0,0,0,1,0,1,2.5,2
21077,1,0,0,0,306000.0,3,1,0,0,34.73150684931507,15.306849315068494,0,0,0,8,2,2.8333333333333335,2
21078,0,1,0,2,157500.0,0,0,0,4,40.40821917808219,6.526027397260274,0,0,1,5,4,0.5,0
21079,0,0,1,0,157500.0,0,0,0,0,59.90958904109589,9.893150684931507,0,0,0,1,2,1.1666666666666667,1
21080,0,0,0,0,67500.0,0,0,0,0,51.16164383561644,14.531506849315068,1,1,0,10,2,1.0,2
21081,1,0,1,0,171000.0,3,3,4,0,51.156164383561645,7.104109589041096,0,1,0,8,1,1.0833333333333333,2
21082,1,1,1,0,157500.0,1,1,1,0,43.42191780821918,3.117808219178082,0,0,0,12,1,3.25,1
21084,1,0,1,0,202500.0,3,0,0,0,54.967123287671235,5.2246575342465755,0,0,0,1,2,1.75,2
21085,1,0,1,0,157500.0,1,1,0,0,30.876712328767123,5.175342465753425,0,0,1,4,2,2.0833333333333335,2
21086,1,0,1,0,103500.0,0,0,0,0,28.482191780821918,1.5452054794520549,0,0,1,18,2,0.8333333333333334,2
21087,0,0,1,0,315000.0,0,1,0,0,38.10958904109589,5.301369863013699,1,0,0,1,2,3.75,2
21088,1,0,0,0,63000.0,2,0,2,0,61.59178082191781,0.0,0,1,0,0,2,4.5,0
21089,1,0,1,2,157500.0,1,1,0,0,33.24657534246575,3.3315068493150686,0,0,0,6,4,2.9166666666666665,2
21090,0,1,0,0,292500.0,0,0,0,0,51.536986301369865,3.2054794520547945,0,0,0,1,2,1.5833333333333333,2
21091,1,0,1,0,157500.0,2,0,0,0,57.45479452054794,0.0,0,1,0,0,2,1.0,2
21092,1,0,1,0,162000.0,0,0,1,0,55.134246575342466,6.608219178082192,0,0,0,9,1,1.4166666666666667,2
21095,1,1,1,1,315000.0,3,1,0,0,38.367123287671234,0.8,0,0,0,4,3,2.25,2
21096,0,0,0,1,157500.0,0,0,0,0,44.9972602739726,3.9945205479452053,0,0,0,5,1,2.0833333333333335,2
21097,1,0,0,0,144000.0,2,0,0,0,62.035616438356165,0.0,0,1,0,0,2,3.25,2
21099,1,0,1,0,112500.0,2,0,0,0,61.26301369863014,0.0,0,0,0,0,2,4.916666666666667,1
21100,1,0,1,1,180000.0,3,0,1,0,36.895890410958906,10.547945205479452,0,1,0,8,2,2.4166666666666665,0
21102,0,1,0,1,225000.0,0,0,0,0,41.76164383561644,19.89041095890411,1,1,0,6,3,4.916666666666667,1
21103,1,0,1,1,108000.0,0,0,0,0,32.73972602739726,8.517808219178082,0,0,0,11,3,1.6666666666666667,2
21104,0,1,1,0,337500.0,0,1,0,0,64.96164383561644,20.53150684931507,0,0,0,1,2,4.0,2
21105,1,0,1,0,135000.0,1,0,0,0,46.47945205479452,2.5424657534246577,0,0,0,7,2,1.0,1
21106,1,0,1,0,90000.0,0,0,0,0,48.85753424657534,5.936986301369863,0,0,0,3,2,4.75,2
21107,1,1,1,0,180000.0,3,1,0,0,40.915068493150685,10.136986301369863,0,0,0,2,2,1.75,2
21108,1,1,1,0,157500.0,0,1,0,0,41.03013698630137,9.726027397260275,0,0,1,5,2,1.8333333333333333,0
21109,0,0,0,0,135000.0,0,0,0,0,50.72054794520548,6.767123287671233,0,0,0,5,2,1.5,2
21110,0,0,0,0,135000.0,0,0,0,0,40.6958904109589,9.638356164383561,1,0,0,5,2,0.75,1
21111,0,0,1,1,180000.0,0,1,0,1,42.93150684931507,4.531506849315068,0,0,0,9,3,1.8333333333333333,2
21112,1,0,0,0,135000.0,0,1,1,0,26.898630136986302,1.4246575342465753,0,0,0,2,1,0.08333333333333333,1
21113,1,0,1,0,112500.0,2,0,0,0,65.91780821917808,0.0,0,0,0,0,2,1.9166666666666667,2
21114,1,0,0,0,139500.0,1,1,1,0,24.5013698630137,0.4328767123287671,0,1,0,3,1,2.3333333333333335,2
21116,1,1,0,0,69750.0,2,1,4,0,57.71506849315068,0.0,0,0,0,0,1,1.6666666666666667,2
21117,1,1,0,1,148500.0,0,0,0,0,31.986301369863014,10.353424657534246,1,0,0,3,3,0.5833333333333334,2
21118,1,0,1,1,135000.0,0,0,2,1,31.304109589041097,0.6273972602739726,0,0,0,3,3,0.8333333333333334,2
21120,1,1,1,1,180000.0,1,0,1,0,31.09041095890411,3.9342465753424656,0,0,0,12,2,1.5,2
21121,0,0,1,1,180000.0,0,1,0,1,42.93150684931507,4.531506849315068,0,0,0,9,3,1.8333333333333333,2
21122,0,1,0,2,180000.0,3,0,0,0,33.534246575342465,12.775342465753425,0,0,0,2,4,0.25,1
21123,0,1,1,1,157500.0,0,0,0,0,37.99178082191781,8.479452054794521,0,0,0,1,3,4.75,2
21125,1,0,0,0,97650.0,2,1,3,2,60.78356164383562,0.0,0,1,0,0,1,0.4166666666666667,0
21126,1,0,1,0,76500.0,2,0,0,2,55.84109589041096,0.0,0,0,0,0,2,4.333333333333333,2
21127,1,0,1,0,135000.0,1,0,1,0,47.14246575342466,7.66027397260274,0,0,0,3,1,1.3333333333333333,2
21128,1,0,1,1,157500.0,1,0,0,2,36.93150684931507,3.638356164383562,0,0,1,3,3,3.0833333333333335,1
21129,0,1,1,1,180000.0,0,0,0,0,36.81369863013698,4.693150684931507,0,0,0,5,3,1.0,1
21130,0,0,1,0,135000.0,2,0,0,0,52.23287671232877,0.0,0,0,0,0,2,0.3333333333333333,1
21132,1,0,0,0,207000.0,1,1,0,0,29.24109589041096,1.284931506849315,1,1,0,4,2,1.5833333333333333,1
21133,1,0,1,0,225000.0,0,1,0,0,44.38904109589041,8.052054794520547,1,1,0,4,2,0.75,1
21134,1,0,1,0,225000.0,0,1,0,0,44.38904109589041,8.052054794520547,1,1,0,4,2,1.1666666666666667,2
21136,0,1,1,0,180000.0,0,0,0,0,23.96164383561644,3.2684931506849315,1,0,0,18,2,0.75,1
21137,1,0,1,0,157500.0,0,0,0,0,41.19178082191781,3.0904109589041098,0,1,0,11,2,3.8333333333333335,2
21138,1,0,1,0,333000.0,2,0,1,0,60.87123287671233,0.0,0,0,0,0,1,4.083333333333333,1
21139,1,0,1,0,90000.0,2,0,4,0,59.12602739726027,0.0,0,0,0,0,1,4.083333333333333,1
21140,0,0,1,0,157500.0,0,0,0,0,64.12602739726027,7.16986301369863,0,0,0,10,2,3.4166666666666665,0
21141,1,0,0,0,255150.0,2,2,2,3,51.18356164383562,0.0,0,0,0,0,2,1.5,2
21142,0,1,0,0,180000.0,0,0,0,0,54.895890410958906,6.435616438356164,1,1,0,5,2,4.916666666666667,2
21143,1,0,1,2,90000.0,0,0,0,1,37.93698630136986,1.0027397260273974,0,1,0,8,4,2.0,0
21144,1,1,1,0,139500.0,0,2,0,0,39.964383561643835,19.446575342465753,1,0,0,8,2,1.75,2
21145,1,0,0,1,225000.0,1,0,2,0,40.45205479452055,9.024657534246575,0,0,0,2,3,0.0,1
21146,0,1,0,1,225000.0,0,0,0,0,33.53150684931507,7.123287671232877,1,1,0,4,3,3.8333333333333335,2
21147,0,1,1,0,234000.0,0,0,0,0,42.49315068493151,8.263013698630138,0,0,0,1,2,3.3333333333333335,2
21148,1,1,0,1,112500.0,0,1,1,0,27.473972602739725,4.432876712328767,0,0,0,2,2,4.916666666666667,2
21149,1,0,0,0,202500.0,0,0,0,0,54.92054794520548,9.597260273972603,0,0,0,3,2,2.6666666666666665,2
21150,0,1,1,0,360000.0,0,1,0,0,60.57808219178082,10.558904109589042,0,0,0,4,2,3.9166666666666665,2
21151,0,0,1,1,202500.0,1,0,0,0,40.964383561643835,0.28493150684931506,0,1,0,10,3,0.3333333333333333,2
21152,1,0,1,0,180000.0,2,0,0,0,61.31780821917808,0.0,0,0,0,0,2,3.5833333333333335,2
21154,0,1,0,0,157500.0,0,0,0,0,49.90958904109589,0.5917808219178082,0,0,0,10,2,0.9166666666666666,2
21155,1,0,1,0,94500.0,2,0,3,0,57.12602739726027,0.0,0,0,0,0,1,1.6666666666666667,0
21156,0,1,1,0,180000.0,1,1,2,0,28.323287671232876,2.654794520547945,0,1,1,2,2,3.0833333333333335,2
21157,1,0,1,0,292500.0,1,1,0,0,51.895890410958906,13.2986301369863,1,0,0,3,2,2.6666666666666665,2
21158,1,0,1,1,315000.0,0,1,0,0,31.786301369863015,3.9863013698630136,0,0,0,4,3,1.0,2
21159,1,0,1,0,103500.0,2,0,4,0,65.07123287671233,0.0,0,0,0,0,1,1.5833333333333333,2
21160,1,1,1,0,202500.0,2,0,0,0,64.08219178082192,0.0,0,0,0,0,2,3.1666666666666665,2
21161,0,1,1,2,225000.0,0,0,0,0,29.578082191780823,6.934246575342466,1,0,0,1,4,2.25,2
21162,1,0,0,0,90000.0,2,0,0,0,58.47397260273973,0.0,0,0,0,0,2,3.6666666666666665,0
21163,1,0,1,0,157500.0,2,0,4,0,66.68493150684931,0.0,0,1,0,0,1,2.3333333333333335,1
21168,1,0,1,0,157500.0,0,0,0,0,50.31232876712329,3.361643835616438,0,0,0,3,2,0.0,1
21169,1,1,0,1,225000.0,1,0,3,0,32.09315068493151,4.767123287671233,0,0,1,2,2,1.4166666666666667,2
21170,0,1,1,0,450000.0,1,0,0,0,50.18630136986302,2.5287671232876714,0,1,1,5,2,0.3333333333333333,2
21171,1,1,1,0,121500.0,0,1,0,0,27.794520547945204,4.608219178082192,0,0,1,3,2,1.5833333333333333,1
21172,1,0,0,0,180000.0,2,1,1,0,58.057534246575344,0.0,0,1,0,0,1,5.0,2
21173,1,0,0,0,170302.5,1,1,0,0,45.865753424657534,11.295890410958904,1,1,0,7,2,0.16666666666666666,1
21174,1,1,1,0,135000.0,0,1,2,0,54.35890410958904,12.131506849315068,1,1,0,4,2,2.0833333333333335,2
21175,1,0,1,0,171000.0,0,0,1,3,46.40547945205479,1.8438356164383563,0,0,0,1,1,2.6666666666666665,2
21177,0,1,1,2,180000.0,0,1,0,0,36.09315068493151,6.786301369863014,0,0,0,4,4,2.9166666666666665,1
21178,1,0,1,0,90000.0,0,0,0,0,50.58904109589041,14.61917808219178,0,0,0,1,2,1.5,1
21179,1,1,1,1,180000.0,1,0,3,0,39.25753424657534,16.931506849315067,0,0,0,1,2,2.5,2
21180,1,0,1,0,157500.0,2,0,0,0,61.59178082191781,0.0,0,1,0,0,2,2.25,2
21181,1,1,0,1,184500.0,0,1,3,1,36.81643835616438,12.183561643835617,1,0,0,2,2,2.1666666666666665,2
21182,0,1,0,0,119250.0,0,0,2,0,48.06027397260274,1.7671232876712328,0,0,1,5,2,3.5,2
21183,1,0,1,0,135000.0,3,0,1,0,27.578082191780823,8.29041095890411,1,1,0,6,1,3.4166666666666665,2
21184,0,1,1,1,270000.0,0,1,0,0,47.104109589041094,3.115068493150685,0,0,0,1,3,0.5833333333333334,0
21186,1,1,0,1,157500.0,0,0,2,2,30.97808219178082,3.6301369863013697,0,0,0,3,3,4.166666666666667,2
21187,1,0,1,0,157500.0,0,0,1,0,51.0958904109589,5.183561643835616,0,0,0,1,1,1.1666666666666667,2
21188,1,0,1,0,229500.0,0,1,0,0,45.59178082191781,3.265753424657534,0,0,0,2,2,2.25,0
21190,1,0,0,1,112500.0,0,0,2,0,40.515068493150686,7.2904109589041095,1,1,0,2,3,2.4166666666666665,1
21193,0,1,0,0,247500.0,0,2,1,0,23.45205479452055,0.8657534246575342,1,0,0,4,1,2.3333333333333335,2
21194,1,0,0,1,40500.0,3,0,0,3,35.75890410958904,5.347945205479452,0,0,0,9,3,0.4166666666666667,1
21196,1,0,1,0,180000.0,2,0,2,0,57.106849315068494,0.0,0,0,0,0,2,2.4166666666666665,2
21198,0,1,0,2,225000.0,0,0,0,0,38.728767123287675,7.2,1,0,0,4,4,0.5833333333333334,1
21199,1,0,0,0,103500.0,2,0,0,0,55.131506849315066,0.0,0,0,0,0,2,1.4166666666666667,2
21200,1,0,1,0,180000.0,0,0,0,0,51.416438356164385,5.046575342465753,0,0,0,11,2,1.1666666666666667,2
21201,0,1,1,2,180000.0,0,1,0,0,47.47945205479452,2.3232876712328765,0,0,0,5,4,4.583333333333333,2
21202,1,0,0,0,270000.0,1,0,0,0,38.41917808219178,2.9315068493150687,0,1,0,15,2,1.0,2
21203,1,1,1,0,166500.0,0,0,2,0,40.134246575342466,8.605479452054794,0,0,0,3,2,4.083333333333333,2
21204,1,0,1,1,76500.0,0,0,0,0,30.643835616438356,3.8493150684931505,0,0,1,8,3,1.1666666666666667,2
21205,1,1,0,0,112500.0,1,0,0,0,50.635616438356166,1.2082191780821918,0,0,0,3,2,2.5,2
21206,0,1,0,2,153000.0,0,0,2,0,37.05205479452055,5.953424657534247,0,0,0,1,4,2.5833333333333335,2
21207,1,0,1,0,193500.0,0,1,0,0,57.61369863013699,19.945205479452056,0,0,0,6,2,0.8333333333333334,0
21208,1,1,1,0,225000.0,1,0,0,0,39.58904109589041,7.608219178082192,0,0,0,1,2,1.25,0
21210,1,1,1,0,270000.0,0,1,0,0,56.556164383561644,17.687671232876713,0,0,1,2,2,3.9166666666666665,1
21211,0,1,1,1,315000.0,0,1,3,0,44.29041095890411,6.934246575342466,0,0,0,4,2,4.416666666666667,2
21212,1,1,1,2,387000.0,1,0,0,0,41.38904109589041,0.7643835616438356,0,0,0,7,4,1.5833333333333333,2
21213,1,1,0,0,81000.0,1,0,2,1,38.78630136986301,6.435616438356164,0,0,0,1,2,3.3333333333333335,2
21214,1,0,0,1,112500.0,1,0,0,0,26.252054794520546,2.0465753424657533,0,0,0,3,3,1.3333333333333333,1
21215,1,0,1,0,112500.0,0,2,1,3,22.86849315068493,4.3780821917808215,0,0,0,1,1,0.16666666666666666,1
21216,1,0,0,0,157500.0,0,0,3,1,39.202739726027396,1.5013698630136987,1,1,0,3,1,1.8333333333333333,2
21218,0,1,0,1,166500.0,3,0,0,1,33.895890410958906,14.797260273972602,0,1,0,2,3,1.8333333333333333,2
21219,0,0,1,0,157500.0,0,0,0,0,34.64109589041096,7.701369863013698,0,0,0,1,2,2.6666666666666665,1
21220,0,1,1,0,315000.0,2,0,0,0,57.85753424657534,0.0,0,0,0,0,2,2.25,0
21221,0,1,1,0,360000.0,1,0,0,0,31.816438356164383,11.043835616438356,0,1,0,1,2,2.0833333333333335,2
21224,1,0,1,1,252000.0,3,1,1,0,43.775342465753425,6.545205479452055,0,0,1,2,2,0.25,1
21225,1,1,0,2,112500.0,0,0,0,0,32.52054794520548,4.101369863013699,1,1,0,3,4,1.8333333333333333,2
21227,1,1,1,1,234000.0,1,0,0,0,29.767123287671232,4.057534246575343,0,0,0,3,3,0.6666666666666666,2
21228,1,0,1,0,90000.0,2,3,0,0,61.14794520547945,0.0,0,1,0,0,2,0.8333333333333334,2
21229,1,1,1,2,144000.0,0,1,0,0,39.153424657534245,1.4575342465753425,0,0,1,7,4,3.8333333333333335,2
21230,0,1,1,2,112500.0,0,0,0,0,33.342465753424655,2.536986301369863,0,0,0,1,4,1.4166666666666667,2
21231,1,0,0,1,144000.0,0,0,0,0,40.553424657534244,5.057534246575343,0,0,0,5,3,1.3333333333333333,2
21232,1,0,1,0,297000.0,1,0,1,3,42.51780821917808,8.860273972602739,0,0,0,1,1,1.25,2
21233,0,0,0,1,202500.0,3,1,0,0,43.30958904109589,1.263013698630137,0,0,0,4,3,4.333333333333333,2
21234,1,0,1,0,180000.0,1,1,1,0,44.917808219178085,2.4328767123287673,1,0,0,6,1,1.3333333333333333,0
21235,1,0,1,0,112500.0,2,0,0,0,61.961643835616435,0.0,0,0,0,0,2,0.4166666666666667,1
21236,1,0,0,1,85500.0,3,0,0,2,41.134246575342466,18.81095890410959,0,0,0,2,3,3.0833333333333335,1
21238,1,0,1,0,126000.0,2,0,0,0,55.85479452054795,0.0,0,0,1,0,2,0.25,0
21239,0,0,1,0,315000.0,1,1,1,0,28.764383561643836,1.4931506849315068,0,0,1,1,1,4.416666666666667,2
21240,1,0,0,0,157500.0,0,1,0,0,53.85479452054795,4.684931506849315,0,0,0,3,2,4.916666666666667,1
21242,1,0,1,0,360000.0,0,0,0,0,40.23835616438356,6.747945205479452,1,1,0,9,2,4.0,0
21243,1,0,1,0,337500.0,1,1,1,0,45.45205479452055,1.2,0,1,1,4,1,2.6666666666666665,2
21244,0,1,1,0,135000.0,0,0,0,0,39.71232876712329,9.602739726027398,0,1,0,1,2,3.0,2
21247,1,1,1,0,180000.0,2,0,0,0,66.08493150684932,0.0,0,0,0,0,2,0.3333333333333333,1
21248,1,1,0,1,45000.0,0,0,0,0,29.843835616438355,11.58904109589041,0,0,0,1,3,1.1666666666666667,2
21249,0,1,1,2,216000.0,3,1,0,0,30.46849315068493,7.027397260273973,0,0,0,6,4,1.4166666666666667,2
21250,1,0,0,0,157500.0,0,0,0,0,35.38356164383562,8.695890410958905,0,1,0,3,2,3.4166666666666665,2
21251,1,1,1,1,157500.0,0,1,3,0,26.84931506849315,5.778082191780822,0,0,1,8,2,3.75,0
21254,1,0,0,1,112500.0,3,0,1,0,43.73698630136986,20.797260273972604,0,0,0,2,2,0.16666666666666666,1
21257,1,0,1,2,135000.0,0,0,0,0,35.35068493150685,12.161643835616438,0,0,0,10,4,1.0,2
21258,1,0,1,0,171000.0,0,0,1,0,54.46849315068493,23.027397260273972,0,1,0,7,1,2.1666666666666665,2
21260,1,0,0,1,81000.0,0,0,0,1,35.1013698630137,9.284931506849315,1,1,0,2,3,3.3333333333333335,1
21261,1,1,0,0,202500.0,1,2,3,0,38.61917808219178,3.682191780821918,0,1,1,7,1,4.583333333333333,1
21262,1,1,1,0,180000.0,0,0,2,0,34.13972602739726,1.8575342465753424,0,0,0,3,2,1.25,2
21264,0,1,0,0,157500.0,0,1,0,0,56.20821917808219,6.205479452054795,0,1,0,1,2,3.3333333333333335,2
21265,1,0,1,0,90000.0,0,3,0,0,45.70958904109589,6.715068493150685,0,0,0,8,2,2.5833333333333335,2
21266,0,0,1,0,360000.0,1,0,0,0,41.97534246575343,7.526027397260274,0,0,0,10,2,1.6666666666666667,2
21267,1,1,0,1,135000.0,0,1,0,3,30.854794520547944,1.5424657534246575,0,0,1,7,3,4.75,2
21268,1,0,1,0,76500.0,2,0,1,0,60.83287671232877,0.0,0,1,0,0,1,1.5833333333333333,2
21270,1,0,1,2,67500.0,1,0,0,0,41.47945205479452,8.695890410958905,1,0,1,3,4,4.833333333333333,2
21271,1,0,1,1,180000.0,3,0,1,0,36.895890410958906,10.547945205479452,0,1,0,8,2,0.25,0
21272,1,0,0,0,76500.0,2,0,0,0,56.416438356164385,0.0,0,1,0,0,2,3.0,0
21274,1,0,1,0,112500.0,2,0,0,0,62.10958904109589,0.0,0,1,0,0,2,4.333333333333333,2
21275,1,0,1,1,157500.0,0,0,0,0,42.558904109589044,1.6082191780821917,0,0,0,15,3,2.75,1
21276,1,0,1,0,63000.0,0,0,0,0,54.50958904109589,4.3123287671232875,1,0,0,6,2,2.0,1
21278,0,1,1,0,900000.0,1,1,0,0,41.9041095890411,15.063013698630137,0,0,0,4,2,0.16666666666666666,1
21282,1,0,0,0,202500.0,0,0,0,4,54.136986301369866,5.750684931506849,0,0,0,11,2,0.4166666666666667,0
21283,0,1,1,2,180000.0,1,0,0,0,43.26027397260274,5.3123287671232875,0,0,0,5,4,1.4166666666666667,2
21284,1,0,0,0,90000.0,2,0,1,2,64.32328767123288,0.0,0,0,0,0,1,1.1666666666666667,2
21285,1,0,1,0,112500.0,2,0,4,0,56.26301369863014,0.0,0,0,0,0,1,3.5833333333333335,1
21286,1,0,0,0,157500.0,1,1,2,0,27.926027397260274,0.2876712328767123,1,1,0,7,2,3.25,1
21287,0,0,0,0,99000.0,1,0,2,0,27.304109589041097,1.093150684931507,0,0,0,1,2,0.16666666666666666,1
21288,1,1,1,1,225000.0,1,0,3,0,29.887671232876713,3.7643835616438355,0,0,0,4,2,2.5,2
21289,1,0,1,0,135000.0,2,0,0,0,63.07123287671233,0.0,0,0,0,0,2,1.5,1
21290,0,1,1,1,198000.0,1,1,2,0,44.24383561643835,11.723287671232876,0,1,0,4,3,2.25,2
21291,1,0,1,0,135000.0,1,0,0,0,42.441095890410956,1.3808219178082193,0,0,0,1,2,0.08333333333333333,1
21292,1,0,0,0,135000.0,0,0,0,0,29.556164383561644,8.01917808219178,0,0,0,3,2,4.416666666666667,1
21293,1,0,1,0,90000.0,2,3,0,0,61.14794520547945,0.0,0,1,0,0,2,1.6666666666666667,2
21294,0,1,1,1,225000.0,0,0,0,0,30.621917808219177,11.520547945205479,0,0,0,1,3,3.5833333333333335,2
21295,0,0,1,1,202500.0,1,0,0,0,30.424657534246574,8.219178082191782,0,0,0,6,3,2.3333333333333335,2
21297,1,1,1,0,225000.0,0,1,0,0,33.75890410958904,10.183561643835617,0,0,0,2,2,0.3333333333333333,1
21298,1,1,0,0,112500.0,0,0,0,2,47.59452054794521,2.6794520547945204,0,1,0,3,2,1.3333333333333333,2
21299,0,1,1,0,202500.0,0,0,1,0,36.83013698630137,6.904109589041096,0,1,1,4,1,4.5,2
21300,0,0,1,0,225000.0,0,0,0,0,51.93698630136986,10.326027397260274,1,0,0,1,2,4.0,2
21301,1,0,0,0,112500.0,1,0,2,2,33.94794520547945,9.852054794520548,1,0,0,8,2,2.25,2
21302,1,0,1,0,90000.0,2,0,0,0,61.18082191780822,0.0,0,0,0,0,2,2.3333333333333335,2
21304,1,0,1,1,112500.0,1,0,0,0,47.24109589041096,6.515068493150685,1,0,0,1,3,4.583333333333333,0
