index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
22353,1,0,1,0,135000.0,2,1,0,0,-23640,365243,1,0,1,1,0,2.0,-14.0,2.0
22354,1,0,1,0,85500.0,2,0,0,0,-21531,365243,1,0,0,0,0,2.0,-19.0,1.0
22355,0,0,1,0,153000.0,0,0,0,0,-12173,-309,1,0,0,0,1,2.0,0.0,1.0
22356,1,0,1,0,216000.0,2,1,1,0,-20388,365243,1,0,0,0,0,1.0,-58.0,2.0
22357,0,0,1,0,315000.0,0,2,3,0,-12103,-1829,1,1,0,0,1,1.0,-1.0,1.0
22358,0,1,1,1,324000.0,1,0,0,2,-11523,-2522,1,0,1,0,4,3.0,-60.0,2.0
22359,1,1,1,0,144000.0,0,0,0,0,-15394,-2959,1,0,1,0,2,2.0,-48.0,2.0
22360,1,0,1,0,157500.0,1,0,0,0,-18997,-2320,1,0,0,0,17,2.0,-45.0,2.0
22361,0,1,0,0,202500.0,2,1,0,0,-20195,365243,1,0,0,0,0,2.0,-42.0,2.0
22362,0,1,1,3,256500.0,0,0,0,0,-13084,-1561,1,0,0,1,5,5.0,-43.0,2.0
22363,1,0,1,1,112500.0,3,0,0,0,-9748,-1228,1,0,0,1,2,3.0,-7.0,0.0
22364,0,0,0,0,270000.0,1,0,0,0,-10992,-3064,1,0,1,0,5,2.0,-29.0,0.0
22365,1,0,1,1,135000.0,1,2,0,0,-9734,-2049,1,1,1,1,2,3.0,-56.0,2.0
22366,1,1,1,3,90000.0,0,1,0,0,-10356,-2317,1,0,0,0,8,5.0,-52.0,2.0
22367,1,0,1,0,202500.0,0,0,1,0,-16278,-2712,1,1,1,0,0,1.0,-33.0,2.0
22368,1,1,0,0,216000.0,1,0,0,0,-14775,-4327,1,1,0,0,8,2.0,-27.0,2.0
22369,1,1,1,0,135000.0,1,1,0,0,-14810,-1655,1,0,0,0,1,2.0,-48.0,2.0
22370,0,1,0,0,225000.0,2,1,0,0,-19823,365243,1,0,1,0,0,2.0,-11.0,2.0
22371,0,1,0,0,76500.0,0,0,0,0,-20816,-484,1,0,0,0,1,2.0,-23.0,2.0
22372,0,0,0,0,270000.0,1,0,0,0,-13650,-3945,1,0,0,0,1,2.0,-11.0,0.0
22373,1,0,0,0,90000.0,0,0,0,0,-17355,-3273,1,1,1,0,15,2.0,-17.0,2.0
22374,1,0,1,0,67050.0,2,1,0,0,-24305,365243,1,0,0,0,0,2.0,-22.0,2.0
22375,0,1,0,0,135000.0,0,0,0,0,-17452,-3913,1,1,1,0,5,2.0,-28.0,2.0
22376,1,1,1,0,450000.0,3,1,0,0,-19804,-1161,1,0,0,0,2,2.0,-30.0,2.0
22377,0,1,1,0,112500.0,0,0,0,0,-8759,-1437,1,0,0,1,1,2.0,-4.0,1.0
22378,1,0,1,0,270000.0,0,0,0,2,-15450,-770,1,0,0,1,10,2.0,-50.0,2.0
22379,1,0,0,0,157500.0,0,1,3,0,-17237,-3000,1,0,0,0,8,1.0,-26.0,1.0
22380,0,1,0,1,135000.0,0,1,0,0,-12241,-1581,1,1,0,0,4,3.0,-26.0,2.0
22381,1,0,1,1,135000.0,0,0,0,3,-14496,-4206,1,0,0,0,8,3.0,-7.0,2.0
22382,0,0,1,1,112500.0,0,0,0,0,-15948,-1234,1,0,0,0,1,3.0,-45.0,2.0
22383,0,0,1,0,90000.0,0,0,0,0,-18427,-1296,1,0,0,0,1,2.0,-53.0,1.0
22384,1,0,1,0,56700.0,2,0,0,0,-20696,365243,1,0,0,0,0,2.0,-50.0,2.0
22385,1,0,0,0,112500.0,2,0,3,0,-23419,365243,1,0,0,0,0,1.0,-52.0,0.0
22386,1,0,1,0,81000.0,0,0,0,0,-23383,-3352,1,0,1,0,11,2.0,-25.0,2.0
22387,1,0,1,0,270000.0,1,0,0,0,-15176,-7100,1,0,1,0,4,2.0,-19.0,2.0
22388,1,0,1,0,81000.0,2,0,0,0,-21718,365243,1,0,0,1,0,2.0,-28.0,2.0
22389,1,0,0,0,135000.0,1,1,0,1,-15360,-413,1,0,0,1,2,2.0,-7.0,1.0
22390,1,0,1,1,180000.0,0,0,2,0,-14977,-6772,1,0,0,1,1,3.0,-5.0,2.0
22391,0,1,1,0,247500.0,0,0,0,5,-11085,-2783,1,1,0,0,3,2.0,-33.0,2.0
22392,1,0,1,0,99000.0,0,0,0,0,-15590,-890,1,0,0,0,3,2.0,-27.0,2.0
22393,0,1,1,0,180000.0,1,0,1,0,-20283,-3447,1,0,0,0,5,1.0,-13.0,1.0
22394,1,1,1,0,360000.0,3,1,3,0,-19305,-1905,1,0,0,0,2,1.0,-52.0,2.0
22395,1,0,1,0,202500.0,0,0,0,0,-15047,-1720,1,1,0,0,1,2.0,-17.0,2.0
22396,1,0,1,0,67500.0,0,1,0,0,-10728,-1081,1,1,1,0,0,2.0,-22.0,2.0
22397,0,1,0,0,360000.0,3,1,0,0,-9983,-1923,1,0,0,0,0,2.0,-16.0,2.0
22398,1,0,1,0,130500.0,3,0,0,0,-12676,-3455,1,0,0,0,2,2.0,-58.0,2.0
22399,1,1,1,1,360000.0,1,0,0,0,-15355,-2102,1,0,0,0,0,3.0,-34.0,2.0
22400,0,1,0,1,252000.0,3,1,0,0,-12483,-1650,1,1,1,0,6,3.0,-11.0,1.0
22401,0,1,1,0,252000.0,0,0,0,0,-22117,-1621,1,0,1,1,10,2.0,-39.0,2.0
22402,1,1,1,2,121500.0,0,2,0,0,-11327,-101,1,1,1,0,2,4.0,-23.0,2.0
22403,1,0,1,0,171000.0,0,1,1,0,-10224,-2073,1,0,0,0,1,1.0,-56.0,1.0
22404,1,1,0,1,135000.0,0,1,0,2,-12523,-2482,1,0,0,0,4,3.0,-50.0,2.0
22405,1,0,1,0,135000.0,2,1,4,0,-22344,365243,1,0,0,0,0,1.0,-37.0,2.0
22406,1,1,1,0,81000.0,0,1,0,0,-12615,-843,1,0,0,0,9,2.0,-19.0,2.0
22407,0,0,0,0,180000.0,0,0,1,1,-9046,-1202,1,1,1,1,0,1.0,-13.0,2.0
22408,1,0,1,0,225000.0,2,0,1,0,-22976,365243,1,0,0,0,0,1.0,0.0,1.0
22409,0,0,1,0,315000.0,0,1,1,0,-10874,-3084,1,0,0,0,2,1.0,-40.0,2.0
22410,0,1,0,0,157500.0,0,1,0,0,-15602,-611,1,0,0,0,0,2.0,-5.0,2.0
22411,1,0,1,1,292500.0,0,2,1,0,-12665,-2593,1,0,0,0,2,2.0,-7.0,0.0
22412,0,1,0,0,247500.0,0,2,1,0,-8560,-316,1,1,0,0,4,1.0,-4.0,2.0
22413,1,0,1,0,225000.0,0,0,0,0,-17296,-2076,1,0,0,0,4,2.0,-53.0,2.0
22414,1,1,1,0,247500.0,0,0,1,1,-11770,-285,1,0,0,0,3,1.0,-49.0,2.0
22415,1,0,1,0,112500.0,1,1,1,0,-15675,-2198,1,0,0,0,15,1.0,-25.0,2.0
22416,1,0,0,0,135000.0,2,0,4,2,-23643,365243,1,0,1,0,0,1.0,-6.0,2.0
22417,1,0,0,0,135000.0,1,2,1,0,-17615,-339,1,0,0,0,7,1.0,-48.0,2.0
22418,1,0,1,0,135000.0,1,1,0,0,-8961,-923,1,1,0,1,2,2.0,-16.0,2.0
22419,0,0,1,1,292500.0,1,0,2,0,-14785,-3018,1,1,1,0,1,3.0,-2.0,1.0
22420,0,1,1,1,157500.0,0,0,0,0,-17571,-1508,1,1,0,0,1,3.0,-12.0,2.0
22421,1,0,0,0,216000.0,2,0,0,0,-22867,365243,1,0,0,0,0,2.0,-58.0,2.0
22422,1,0,1,0,675000.0,0,0,0,0,-17964,-6594,1,0,0,1,0,2.0,-27.0,2.0
22423,0,0,1,1,225000.0,0,0,0,0,-10321,-2808,1,0,0,0,0,3.0,-45.0,2.0
22424,1,0,1,0,180000.0,2,0,2,0,-20844,365243,1,0,0,0,0,2.0,-14.0,1.0
22425,0,1,1,0,360000.0,1,0,0,0,-16670,-5364,1,0,1,0,10,2.0,-10.0,2.0
22426,0,1,0,0,112500.0,0,0,2,0,-10004,-1962,1,0,1,0,0,2.0,-7.0,1.0
22427,1,0,1,0,306000.0,2,1,0,0,-21590,365243,1,0,0,0,0,2.0,-17.0,2.0
22428,1,1,1,0,225000.0,0,1,0,0,-15003,-2591,1,0,1,1,7,2.0,-21.0,0.0
22429,1,0,1,2,126000.0,0,1,0,0,-12428,-4900,1,0,1,1,6,4.0,-12.0,2.0
22430,0,0,1,0,135000.0,0,0,1,0,-13395,-413,1,0,0,0,0,1.0,-3.0,0.0
22431,1,1,0,1,450000.0,2,0,2,0,-19772,365243,1,0,1,0,0,3.0,-10.0,2.0
22432,0,1,0,0,180000.0,0,1,0,0,-10472,-2996,1,1,0,1,4,2.0,-16.0,1.0
22433,0,1,1,0,292500.0,1,0,0,1,-9786,-2559,1,0,1,0,1,2.0,-39.0,2.0
22434,0,0,1,0,153000.0,0,0,0,0,-12173,-309,1,0,0,0,1,2.0,-6.0,2.0
22435,0,0,0,0,391500.0,0,0,1,2,-9242,-508,1,0,0,0,3,1.0,-21.0,2.0
22436,0,1,0,0,634500.0,0,1,0,0,-17502,-2888,1,1,1,0,4,2.0,-30.0,2.0
22437,1,1,1,3,90000.0,2,0,1,5,-23664,365243,1,0,0,0,0,4.0,-4.0,0.0
22438,1,0,1,0,202500.0,0,1,1,1,-10079,-2269,1,0,0,0,0,1.0,-10.0,2.0
22439,1,1,1,0,135000.0,1,1,0,0,-20921,-113,1,0,0,0,3,2.0,-7.0,0.0
22440,0,1,1,0,256500.0,1,1,0,0,-21503,-1674,1,0,0,1,2,2.0,-40.0,0.0
22441,0,1,1,1,270000.0,0,0,0,0,-13207,-1401,1,0,0,0,13,3.0,-20.0,2.0
22442,0,0,1,2,360000.0,3,1,0,0,-16027,-5639,1,0,1,0,4,4.0,-51.0,1.0
22443,1,0,1,0,225000.0,1,0,4,0,-20924,-1050,1,0,0,0,11,1.0,-24.0,2.0
22444,1,0,1,0,99000.0,2,0,0,0,-22799,365243,1,0,0,0,0,2.0,-18.0,2.0
22445,1,0,1,0,157500.0,2,0,3,0,-18865,365243,1,0,0,0,0,1.0,-3.0,0.0
22446,0,0,1,1,202500.0,1,0,1,0,-14507,-209,1,0,1,0,5,2.0,-21.0,2.0
22447,0,1,1,2,254700.0,1,0,0,0,-17254,-9131,1,0,1,0,1,4.0,-47.0,2.0
22448,1,1,0,1,225000.0,1,1,2,1,-9932,-668,1,0,1,1,7,3.0,-15.0,2.0
22449,1,0,0,0,144000.0,0,0,0,0,-15743,-2052,1,0,1,0,1,2.0,-59.0,2.0
22450,1,0,1,0,225000.0,0,0,0,1,-16110,-401,1,0,0,0,9,2.0,-30.0,2.0
22451,1,0,1,0,148500.0,0,2,1,0,-9924,-1830,1,0,1,0,8,1.0,-30.0,2.0
22452,0,0,1,0,180000.0,0,0,0,0,-19991,-1692,1,1,1,0,10,2.0,-23.0,2.0
22453,0,0,0,0,90000.0,0,0,0,0,-11146,-1413,1,0,0,0,5,2.0,-18.0,1.0
22454,1,0,0,0,202500.0,0,0,3,0,-15607,-3240,1,1,1,1,6,1.0,-60.0,2.0
22455,0,0,0,0,47250.0,2,1,0,0,-21017,365243,1,0,0,0,0,2.0,-29.0,2.0
22456,0,1,1,0,337500.0,0,1,0,0,-23711,-7494,1,0,0,0,1,2.0,-42.0,2.0
22457,1,0,0,1,63000.0,0,0,0,0,-13405,-888,1,1,0,0,3,3.0,-46.0,2.0
22458,1,1,1,1,157500.0,0,1,0,0,-16680,-2477,1,0,0,0,4,3.0,-35.0,2.0
22459,1,0,1,0,135000.0,0,0,0,0,-11905,-2470,1,0,1,1,9,2.0,-3.0,1.0
22460,1,0,1,0,112500.0,0,1,4,0,-22372,-1402,1,0,0,0,7,1.0,-6.0,1.0
22461,0,0,1,0,108000.0,0,0,0,0,-15997,-7341,1,1,1,0,1,2.0,-38.0,2.0
22462,1,0,1,2,144000.0,0,0,0,0,-12393,-1854,1,1,1,0,9,4.0,-5.0,2.0
22463,0,1,0,2,166500.0,1,1,0,0,-12312,-1199,1,0,0,0,2,4.0,-10.0,2.0
22464,1,0,1,0,225000.0,0,2,1,0,-14030,-2075,1,0,0,0,0,1.0,-34.0,2.0
22465,1,1,1,0,45000.0,2,1,0,0,-22420,365243,1,0,1,0,0,2.0,-12.0,2.0
22466,1,0,0,0,225000.0,0,0,0,0,-9768,-95,1,0,0,0,0,2.0,-5.0,1.0
22467,1,0,1,0,225000.0,2,0,4,0,-20692,365243,1,0,1,0,0,1.0,-60.0,2.0
22468,0,1,1,0,180000.0,0,1,0,0,-21753,-4540,1,0,0,0,0,2.0,-15.0,2.0
22469,1,0,1,1,247500.0,1,0,2,0,-11380,-1540,1,0,0,1,1,3.0,-13.0,2.0
22470,1,0,0,0,270000.0,0,0,4,0,-18659,-407,1,0,0,0,9,1.0,-27.0,2.0
22471,0,1,1,1,225000.0,1,0,0,0,-17317,-285,1,0,0,0,5,3.0,-10.0,2.0
22472,1,0,0,0,72000.0,0,0,1,0,-18799,-1466,1,1,0,0,11,1.0,-20.0,1.0
22473,1,1,1,0,135000.0,0,0,0,0,-14926,-789,1,0,0,0,9,2.0,-57.0,2.0
22474,1,0,1,0,90000.0,2,0,1,0,-23262,365243,1,0,1,0,0,1.0,-12.0,1.0
22475,1,0,1,0,112500.0,0,0,0,0,-18783,-375,1,0,0,0,3,2.0,-33.0,2.0
22476,1,0,1,1,360000.0,1,0,0,0,-17106,-2849,1,0,0,0,4,3.0,-28.0,2.0
22477,0,1,1,0,184500.0,0,0,0,0,-12298,-1200,1,0,0,0,5,2.0,-8.0,2.0
22478,0,0,1,1,180000.0,1,0,0,2,-12627,-2267,1,0,0,0,6,3.0,-45.0,2.0
22479,1,0,1,0,45000.0,2,0,0,0,-20688,365243,1,0,1,0,0,2.0,-23.0,2.0
22480,0,1,1,1,292500.0,0,0,0,1,-12015,-1550,1,0,0,0,1,3.0,-16.0,2.0
22481,0,1,1,1,225000.0,1,0,0,0,-11294,-1077,1,0,0,0,4,3.0,-23.0,2.0
22482,1,0,0,0,180000.0,0,2,4,0,-19629,-1897,1,1,1,0,2,1.0,-12.0,2.0
22483,1,0,1,0,292500.0,0,1,1,0,-15303,-108,1,0,0,0,0,1.0,-34.0,0.0
22484,1,0,0,0,112500.0,0,0,2,2,-14174,-1405,1,1,0,0,2,2.0,-14.0,0.0
22485,1,0,0,1,99000.0,1,0,0,1,-9538,-827,1,0,0,0,8,3.0,-23.0,0.0
22486,1,0,1,0,157500.0,0,0,3,0,-18148,-8376,1,0,0,0,0,1.0,-5.0,0.0
22487,0,1,1,0,225000.0,0,0,2,0,-12311,-2461,1,1,1,0,1,2.0,-7.0,2.0
22488,1,0,1,2,112500.0,1,0,0,0,-12563,-1025,1,0,0,0,9,4.0,-19.0,1.0
22489,1,0,1,1,33300.0,2,0,0,0,-22784,365243,1,0,0,0,0,3.0,-37.0,2.0
22490,1,0,1,2,45000.0,0,0,0,0,-13624,-2836,1,1,0,0,1,4.0,-20.0,2.0
22491,0,1,1,0,382500.0,0,1,0,0,-11864,-1748,1,0,1,0,18,2.0,-49.0,2.0
22492,1,0,1,1,135000.0,0,0,0,0,-13589,-1649,1,0,0,0,14,3.0,-33.0,2.0
22493,1,0,1,0,360000.0,0,1,1,0,-16912,-1462,1,0,0,0,2,1.0,-3.0,0.0
22494,1,0,0,0,202500.0,0,1,2,0,-15309,-5179,1,1,1,0,2,2.0,-4.0,1.0
22495,1,0,0,0,135000.0,3,1,3,1,-19514,-1991,1,1,0,0,18,1.0,-3.0,1.0
22496,0,0,1,1,135000.0,0,0,0,3,-10414,-2742,1,1,1,0,1,3.0,-28.0,2.0
22497,1,0,1,0,112500.0,3,0,0,0,-19466,-248,1,0,0,0,0,2.0,-2.0,0.0
22498,1,0,1,0,238500.0,2,0,0,0,-23171,365243,1,0,0,0,0,2.0,-51.0,2.0
22499,1,0,0,0,225000.0,0,1,0,2,-11000,-808,1,1,0,0,0,2.0,-14.0,2.0
22500,0,1,1,1,360000.0,0,1,0,0,-16250,-747,1,0,0,0,4,3.0,-1.0,1.0
22501,1,1,1,0,225000.0,2,1,0,0,-23486,365243,1,0,0,0,0,2.0,-39.0,2.0
22502,1,0,1,0,225000.0,2,0,0,0,-19499,365243,1,0,0,0,0,2.0,-59.0,0.0
22503,0,0,0,0,189000.0,3,0,0,0,-15752,-2770,1,0,0,0,2,2.0,-28.0,2.0
22504,1,1,0,0,121500.0,2,0,1,0,-23328,365243,1,0,0,0,0,1.0,-48.0,2.0
22505,1,0,0,0,180000.0,0,0,0,0,-18382,-4548,1,1,1,0,7,2.0,-15.0,0.0
22506,0,1,1,3,202500.0,0,0,0,0,-13350,-1981,1,0,0,0,1,5.0,-2.0,1.0
22507,0,1,0,0,162000.0,2,1,0,0,-20053,365243,1,0,0,0,0,2.0,-4.0,1.0
22508,1,0,1,0,360000.0,1,1,0,0,-11894,-1106,1,0,0,0,0,2.0,-9.0,2.0
22509,1,0,1,0,135000.0,0,0,3,0,-16269,-1358,1,0,0,0,3,1.0,-8.0,2.0
22510,0,0,1,0,270000.0,2,0,0,0,-17047,365243,1,0,0,0,0,2.0,-9.0,2.0
22511,1,1,1,1,157500.0,2,0,0,0,-20661,365243,1,0,1,0,0,3.0,-17.0,2.0
22512,1,0,0,2,108000.0,1,0,0,0,-13596,-1323,1,1,1,0,2,4.0,-26.0,2.0
22513,0,1,0,0,162000.0,0,0,0,0,-19340,-4089,1,1,0,1,10,2.0,-58.0,2.0
22514,0,0,0,0,121500.0,0,0,1,0,-10162,-1422,1,0,0,0,5,1.0,-29.0,1.0
22515,1,0,1,0,270000.0,1,0,2,0,-16133,-582,1,0,0,0,3,2.0,-33.0,0.0
22516,1,0,1,0,180000.0,0,0,1,0,-14534,-1054,1,0,1,0,6,1.0,-5.0,1.0
22517,1,0,1,0,121500.0,0,0,4,0,-24139,-3566,1,0,0,0,11,1.0,-1.0,1.0
22518,1,0,1,0,243000.0,2,0,4,0,-21704,365243,1,0,0,0,0,1.0,-5.0,2.0
22519,1,1,0,1,67500.0,3,0,0,0,-15151,-1162,1,0,0,0,2,3.0,-14.0,1.0
22520,0,1,1,0,202500.0,0,0,0,0,-11688,-1299,1,0,0,1,1,2.0,-9.0,2.0
22521,1,0,0,1,139050.0,2,0,0,2,-21071,365243,1,0,0,0,0,3.0,-28.0,2.0
22522,1,0,1,0,202500.0,0,0,0,0,-15231,-8375,1,0,0,1,6,2.0,-24.0,1.0
22523,1,0,0,0,67500.0,1,0,2,0,-9323,-1346,1,0,0,0,0,2.0,-42.0,0.0
22524,1,0,1,0,405000.0,0,1,0,0,-17465,-7627,1,0,0,0,0,2.0,-19.0,0.0
22525,0,1,0,0,180000.0,0,1,0,1,-11043,-2087,1,0,0,0,5,2.0,-35.0,1.0
22526,0,0,1,0,450000.0,0,0,2,0,-16669,-460,1,0,0,1,4,2.0,-23.0,1.0
22527,1,0,1,0,243000.0,2,0,0,0,-22702,365243,1,0,0,0,0,2.0,-22.0,1.0
22528,1,0,1,0,112500.0,0,0,0,0,-14601,-7900,1,0,1,0,1,2.0,-41.0,0.0
22529,1,1,0,1,387000.0,0,1,0,0,-13168,-2574,1,0,0,0,4,3.0,-46.0,2.0
22530,0,0,0,0,90000.0,0,0,1,1,-9900,-170,1,1,0,0,5,1.0,-16.0,2.0
22531,1,0,1,1,90000.0,0,1,0,0,-10520,-2378,1,0,0,0,1,3.0,-38.0,1.0
22532,1,0,1,0,112500.0,0,0,0,0,-15925,-3332,1,0,0,0,3,2.0,-45.0,2.0
22533,1,0,0,0,292500.0,3,0,0,0,-20953,-8684,1,1,1,0,7,2.0,-41.0,0.0
22534,1,0,1,0,90000.0,0,0,0,0,-20474,-11683,1,1,1,0,7,2.0,-30.0,2.0
22535,0,0,1,0,180000.0,2,0,0,0,-19564,365243,1,0,1,0,0,2.0,-42.0,2.0
22536,1,0,1,0,112500.0,0,0,0,0,-9894,-2499,1,1,1,0,3,2.0,-20.0,1.0
22537,1,0,0,0,270000.0,0,0,4,0,-18659,-407,1,0,0,0,9,1.0,-14.0,2.0
22538,1,0,0,0,90000.0,0,0,0,0,-16115,-985,1,0,0,0,3,2.0,-3.0,1.0
22539,1,0,0,0,67500.0,0,0,0,0,-18029,-3902,1,1,0,0,10,2.0,-49.0,1.0
22540,1,0,1,1,247500.0,1,0,2,0,-11380,-1540,1,0,0,1,1,3.0,-11.0,0.0
22541,1,0,1,0,247500.0,1,0,0,0,-19366,-746,1,0,0,0,0,2.0,-36.0,2.0
22542,0,1,1,0,405000.0,1,1,0,0,-16271,-398,1,0,0,0,5,2.0,-25.0,2.0
22543,1,0,1,0,112500.0,0,0,1,0,-17242,-428,1,0,0,0,3,1.0,-23.0,2.0
22544,0,1,1,2,108000.0,3,0,0,0,-12529,-918,1,1,0,0,0,4.0,-7.0,2.0
22545,1,1,1,1,225000.0,0,0,2,0,-12564,-819,1,1,1,0,12,3.0,-26.0,1.0
22546,1,0,1,0,171000.0,0,0,0,0,-19376,-378,1,0,0,0,1,2.0,-4.0,1.0
22547,1,0,1,0,216000.0,0,0,0,0,-18571,-2970,1,0,0,0,8,2.0,-32.0,1.0
22548,1,0,1,0,90000.0,2,0,1,0,-23262,365243,1,0,1,0,0,1.0,-10.0,0.0
22549,1,0,0,2,112500.0,0,0,0,2,-12461,-714,1,0,1,0,8,4.0,-29.0,0.0
22550,0,1,1,1,135000.0,1,1,0,0,-18230,-444,1,1,1,0,4,3.0,-5.0,2.0
22551,0,1,0,1,157500.0,0,0,0,0,-9725,-139,1,0,0,0,5,3.0,-26.0,0.0
22552,1,0,1,0,121500.0,0,0,0,0,-14866,-5992,1,0,0,0,8,2.0,-44.0,0.0
22553,1,1,1,0,391500.0,0,0,0,0,-16995,-7264,1,0,0,0,2,2.0,-23.0,2.0
22554,1,0,1,0,135000.0,0,0,0,3,-14559,-2599,1,0,0,0,1,2.0,-55.0,2.0
22555,1,0,1,0,135000.0,1,0,1,0,-15639,-382,1,0,0,0,7,1.0,-19.0,2.0
22556,1,0,1,2,157500.0,1,0,0,0,-10806,-720,1,0,0,0,4,4.0,-12.0,2.0
22557,0,1,1,1,202500.0,0,0,0,0,-19060,-398,1,1,1,0,1,3.0,-19.0,0.0
22558,1,0,1,0,157500.0,2,1,0,0,-20963,365243,1,0,0,0,0,2.0,-19.0,1.0
22559,0,1,1,0,157500.0,0,1,0,1,-11091,-846,1,0,0,0,7,2.0,-2.0,1.0
22560,1,0,1,0,135000.0,2,0,3,0,-20752,365243,1,0,0,0,0,1.0,-49.0,0.0
22561,1,0,1,0,94500.0,2,0,0,0,-23408,365243,1,0,0,0,0,2.0,-32.0,2.0
22562,1,1,1,0,135000.0,0,1,0,0,-15468,-4834,1,0,0,1,0,2.0,-50.0,1.0
22563,0,0,0,0,45000.0,0,3,0,0,-13207,-766,1,0,1,0,13,2.0,-55.0,2.0
22564,1,0,1,0,135000.0,3,1,0,0,-18964,-8671,1,0,1,0,2,2.0,-28.0,0.0
22565,0,0,0,0,270000.0,0,0,0,0,-11822,-4246,1,0,0,0,0,2.0,-46.0,2.0
22566,1,0,0,0,166500.0,0,0,0,0,-22535,-5467,1,0,1,0,0,2.0,-36.0,2.0
22567,1,0,1,0,90000.0,1,0,0,0,-19482,-2878,1,0,0,0,1,2.0,-4.0,2.0
22568,1,1,1,0,225000.0,2,0,1,0,-21895,365243,1,0,0,0,0,1.0,-7.0,1.0
22569,1,0,1,0,90000.0,3,1,0,0,-12849,-543,1,1,1,0,2,2.0,-2.0,0.0
22570,1,0,0,0,121500.0,2,0,3,0,-23491,365243,1,0,0,0,0,1.0,-10.0,2.0
22571,0,0,1,0,270000.0,1,1,1,0,-9800,-139,1,0,1,0,0,1.0,-6.0,1.0
22572,0,1,0,0,119250.0,0,0,2,0,-17542,-645,1,0,0,1,5,2.0,-38.0,0.0
22573,0,0,1,0,90000.0,1,0,0,0,-10877,-766,1,0,0,1,1,2.0,-34.0,1.0
22574,0,1,1,1,225000.0,0,0,0,0,-14330,-2530,1,0,0,0,2,3.0,-39.0,2.0
22575,0,1,0,1,270000.0,0,0,3,0,-13425,-3143,1,0,0,0,5,2.0,-26.0,0.0
22576,1,0,1,0,225000.0,2,0,1,0,-22976,365243,1,0,0,0,0,1.0,-7.0,2.0
22577,1,0,1,0,292500.0,2,0,3,0,-23672,365243,1,0,0,0,0,1.0,-60.0,2.0
22578,1,0,1,0,67500.0,2,1,0,0,-22212,365243,1,0,0,0,0,2.0,-16.0,1.0
22579,0,1,1,0,180000.0,0,0,0,0,-16280,-3062,1,0,1,1,4,2.0,-35.0,2.0
22580,0,1,1,2,135000.0,0,1,0,0,-11564,-2944,1,0,0,1,4,4.0,-52.0,2.0
22581,1,0,1,0,202500.0,0,0,0,0,-19431,-6226,1,0,0,0,6,2.0,-13.0,2.0
22582,1,0,1,0,126000.0,0,0,0,0,-23844,-2147,1,0,1,0,7,2.0,-3.0,1.0
22583,1,0,1,0,202500.0,0,0,0,0,-19431,-6226,1,0,0,0,6,2.0,-8.0,1.0
22584,0,0,1,0,225000.0,3,0,0,0,-12394,-381,1,0,0,0,1,2.0,-5.0,2.0
22585,0,0,1,0,180000.0,0,1,1,0,-9288,-959,1,0,0,0,1,1.0,-6.0,2.0
22586,0,1,1,0,112500.0,2,0,0,0,-23391,365243,1,0,0,0,0,2.0,-10.0,1.0
22587,1,0,1,0,202500.0,2,0,2,0,-22042,365243,1,0,0,0,0,2.0,-44.0,1.0
22588,1,0,1,0,202500.0,2,0,0,0,-22960,365243,1,0,0,0,0,2.0,-22.0,2.0
22589,0,1,0,1,90000.0,0,0,0,1,-9087,-1051,1,0,0,0,1,3.0,0.0,1.0
22590,0,0,1,1,112500.0,1,0,0,0,-18406,-1324,1,0,0,0,5,3.0,-49.0,2.0
22591,0,0,1,0,148500.0,0,0,1,0,-11819,-962,1,0,0,0,1,1.0,-3.0,0.0
22592,1,0,1,5,157500.0,0,0,0,0,-13039,-3375,1,0,0,0,1,7.0,-10.0,1.0
22593,1,0,0,0,306000.0,1,1,0,0,-10707,-1354,1,0,0,0,4,2.0,-27.0,1.0
22594,0,1,1,0,247500.0,1,0,0,0,-17887,-567,1,1,0,0,5,2.0,-29.0,2.0
22595,0,0,0,0,180000.0,0,0,2,0,-10304,-743,1,0,1,0,1,2.0,-23.0,2.0
22596,0,1,0,0,337500.0,0,0,1,1,-11344,-3309,1,0,0,0,2,1.0,-51.0,2.0
22597,0,0,1,0,202500.0,1,0,1,0,-11631,-714,1,0,0,1,4,1.0,-2.0,0.0
22598,1,0,1,0,157500.0,3,2,2,0,-10338,-795,1,0,0,0,2,2.0,-39.0,2.0
22599,1,0,1,0,225000.0,2,1,0,0,-23868,365243,1,0,0,0,0,2.0,-31.0,2.0
22600,0,1,0,0,202500.0,2,1,0,0,-20195,365243,1,0,0,0,0,2.0,-42.0,1.0
22601,0,0,0,0,270000.0,3,2,0,0,-9787,-1674,1,0,0,0,0,2.0,-18.0,1.0
22602,1,0,1,0,180000.0,2,0,4,0,-20522,365243,1,0,1,0,0,1.0,-5.0,0.0
22603,1,0,0,0,126000.0,1,0,0,2,-13658,-6383,1,1,1,0,3,2.0,-55.0,2.0
22604,1,0,1,0,117000.0,2,1,1,0,-22727,365243,1,0,0,0,0,1.0,-12.0,0.0
22605,1,0,1,1,90000.0,1,0,0,1,-11644,-635,1,0,0,0,3,3.0,-3.0,1.0
22606,1,0,1,0,180000.0,0,0,2,0,-19692,-2425,1,0,0,0,12,2.0,-55.0,2.0
