index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,age,employed_year,work_phone,phone,email,occyp_type,family_size,begin_year
25042,0,1,0,0,157500.0,0,0,0,0,47.704109589041096,1.093150684931507,0,0,0,1,2.0,2.25
25043,1,0,1,0,193500.0,0,1,0,0,57.61369863013699,19.945205479452056,0,0,0,6,2.0,1.8333333333333333
25045,1,1,0,0,126000.0,3,2,1,0,32.81643835616438,14.263013698630138,1,0,0,2,1.0,0.75
25046,1,0,1,0,67500.0,2,0,4,0,60.59178082191781,-0.0,0,0,0,0,1.0,0.16666666666666666
25047,1,1,1,0,270000.0,0,0,0,0,35.87671232876713,4.526027397260274,0,0,0,6,2.0,2.4166666666666665
25048,1,0,1,0,157500.0,1,0,1,0,50.02191780821918,1.7205479452054795,1,1,0,1,1.0,1.5833333333333333
25049,1,1,0,0,202500.0,1,0,0,2,39.23287671232877,2.271232876712329,0,0,0,6,2.0,0.5
25051,1,0,1,0,67500.0,2,0,4,0,55.81095890410959,-0.0,0,0,0,0,1.0,2.9166666666666665
25052,1,1,1,0,157500.0,0,0,0,0,44.97260273972603,26.72876712328767,0,0,0,1,2.0,0.25
25053,0,1,1,0,225000.0,0,0,0,0,55.19178082191781,2.8575342465753426,0,0,0,1,2.0,2.75
25054,0,1,0,0,157500.0,0,0,1,0,32.12054794520548,10.145205479452056,1,0,1,1,1.0,3.9166666666666665
25055,0,1,1,0,135000.0,0,3,0,1,27.345205479452055,5.112328767123287,0,0,1,1,2.0,2.1666666666666665
25056,1,1,0,0,67500.0,0,0,0,0,49.85753424657534,5.76986301369863,0,1,0,3,2.0,3.3333333333333335
25057,0,1,1,0,63000.0,2,0,0,0,65.75342465753425,-0.0,0,0,0,0,2.0,0.08333333333333333
25058,1,0,1,0,166500.0,0,2,0,0,29.572602739726026,11.038356164383561,0,0,1,1,2.0,3.5
25059,1,0,1,0,67500.0,0,0,0,0,37.446575342465756,2.213698630136986,0,0,0,1,2.0,3.4166666666666665
25061,1,1,1,0,360000.0,1,0,0,0,52.14520547945205,9.684931506849315,0,0,0,3,2.0,0.75
25063,1,0,1,1,234000.0,0,0,1,0,56.69315068493151,22.016438356164382,0,0,0,2,2.0,1.0
25066,1,0,1,2,135000.0,1,0,0,0,43.084931506849315,0.29041095890410956,0,1,0,8,4.0,0.5
25068,1,0,1,2,126000.0,1,1,0,0,34.0027397260274,4.857534246575343,0,0,1,4,4.0,3.5833333333333335
25070,1,0,0,0,315000.0,1,1,0,0,44.35068493150685,0.8465753424657534,1,1,1,3,2.0,0.9166666666666666
25071,0,1,1,2,157500.0,2,0,0,0,46.45753424657534,-0.0,0,0,0,0,4.0,4.583333333333333
25072,1,0,1,0,90000.0,0,0,2,1,39.413698630136984,0.38082191780821917,1,1,0,3,2.0,4.5
25073,0,0,0,0,225000.0,0,0,0,0,41.57260273972603,4.153424657534247,0,0,0,3,2.0,0.08333333333333333
25074,1,1,1,2,225000.0,1,1,0,0,38.63013698630137,9.926027397260274,0,0,0,12,4.0,0.4166666666666667
25075,1,0,1,0,112500.0,3,0,0,0,58.12328767123287,2.213698630136986,0,0,0,8,2.0,1.4166666666666667
25077,0,0,1,1,157500.0,1,0,0,0,29.24931506849315,6.372602739726028,0,1,1,1,3.0,1.3333333333333333
25078,1,1,1,1,135000.0,0,0,0,0,40.917808219178085,4.802739726027397,0,1,0,3,3.0,1.0833333333333333
25079,1,0,1,0,94500.0,2,1,1,0,61.59178082191781,-0.0,0,0,0,0,1.0,2.8333333333333335
25080,1,0,1,2,67500.0,0,0,3,0,37.99452054794521,8.241095890410959,1,0,0,3,3.0,1.5
25081,1,0,1,0,112500.0,0,0,0,0,51.49589041095891,12.704109589041096,0,0,0,1,2.0,1.25
25082,1,0,1,0,225000.0,0,0,4,0,52.74520547945205,5.635616438356164,0,0,0,3,1.0,0.16666666666666666
25083,1,1,1,0,157500.0,0,0,4,0,42.6958904109589,4.413698630136986,0,0,0,3,1.0,0.8333333333333334
25085,1,0,1,1,135000.0,0,0,4,0,42.945205479452056,0.8356164383561644,0,0,0,3,2.0,4.916666666666667
25086,0,0,0,0,180000.0,1,0,0,2,40.49589041095891,6.693150684931507,0,1,0,1,2.0,1.25
25087,1,0,1,1,76500.0,0,0,0,0,43.57534246575342,24.117808219178084,1,0,0,8,3.0,3.0
25088,1,0,1,0,216000.0,2,1,1,0,55.85753424657534,-0.0,0,0,0,0,1.0,2.5
25089,1,0,0,1,135000.0,0,1,0,1,29.8,6.435616438356164,0,0,0,2,3.0,0.4166666666666667
25090,1,0,1,0,297000.0,1,0,1,3,42.51780821917808,8.860273972602739,0,0,0,1,1.0,2.0833333333333335
25091,1,0,0,2,112500.0,0,0,0,0,43.1945205479452,2.9753424657534246,0,0,0,1,4.0,0.4166666666666667
25093,0,1,0,1,247500.0,0,0,2,0,40.41095890410959,0.24383561643835616,0,0,0,5,3.0,1.5
25094,1,0,1,0,157500.0,1,0,3,0,32.9013698630137,5.238356164383561,0,1,0,3,1.0,2.0
25095,1,0,1,0,225000.0,1,0,0,0,33.76712328767123,0.5123287671232877,0,0,0,2,2.0,2.3333333333333335
25096,0,1,1,0,585000.0,1,0,0,1,45.62465753424657,4.50958904109589,0,0,0,5,2.0,3.6666666666666665
25098,1,1,0,0,135000.0,1,1,1,0,24.564383561643837,2.8794520547945206,0,0,0,3,1.0,2.0833333333333335
25099,1,0,1,0,157500.0,0,0,0,0,47.515068493150686,2.56986301369863,0,0,0,3,2.0,1.5833333333333333
25100,1,0,1,0,225000.0,0,1,1,0,33.41095890410959,7.101369863013699,0,1,0,4,1.0,0.5833333333333334
25101,1,0,1,0,225000.0,0,0,4,0,62.04383561643836,14.473972602739726,0,0,0,11,1.0,4.083333333333333
25103,1,1,0,1,112500.0,0,1,0,0,29.145205479452056,2.7205479452054795,0,0,0,3,3.0,1.4166666666666667
25104,0,1,0,1,252000.0,3,1,0,0,34.2,4.52054794520548,1,1,0,6,3.0,3.75
25105,1,0,1,0,72000.0,2,0,0,0,50.723287671232875,-0.0,0,0,0,0,2.0,0.5
25106,1,0,0,0,135000.0,2,1,4,0,58.16986301369863,-0.0,0,1,0,0,1.0,1.6666666666666667
25108,1,0,1,0,76500.0,2,0,1,0,60.83287671232877,-0.0,0,1,0,0,1.0,1.9166666666666667
25109,1,0,1,2,112500.0,0,0,1,0,33.20821917808219,10.186301369863013,0,0,0,2,3.0,2.4166666666666665
25110,1,0,0,1,180000.0,0,0,0,3,26.745205479452054,3.350684931506849,1,0,0,1,3.0,1.4166666666666667
25112,1,0,1,0,144000.0,2,0,1,0,58.71506849315068,-0.0,0,0,0,0,1.0,1.8333333333333333
25113,0,0,1,0,270000.0,1,0,1,0,40.104109589041094,16.13972602739726,0,0,0,1,1.0,1.0
25114,1,1,1,0,391500.0,0,0,0,0,46.56164383561644,19.9013698630137,0,0,0,2,2.0,1.3333333333333333
25115,1,0,1,1,135000.0,0,0,1,2,45.93698630136986,25.397260273972602,0,0,0,8,2.0,2.8333333333333335
25116,1,1,1,0,225000.0,1,1,1,0,30.69041095890411,3.4794520547945207,1,0,0,2,1.0,0.3333333333333333
25117,0,0,1,2,135000.0,1,0,0,0,34.02191780821918,0.6191780821917808,1,1,0,1,4.0,2.75
25118,0,1,0,1,112500.0,0,1,0,0,41.19178082191781,4.347945205479452,0,1,0,1,3.0,0.5
25119,1,1,1,0,157500.0,1,1,2,0,42.0,2.778082191780822,1,1,0,4,2.0,3.6666666666666665
25120,0,0,1,0,270000.0,0,0,0,0,46.29041095890411,0.6794520547945205,0,0,0,1,2.0,0.16666666666666666
25121,0,1,1,0,247500.0,0,0,0,0,42.0986301369863,3.4684931506849317,1,1,0,5,2.0,2.3333333333333335
25122,1,0,0,1,135000.0,0,1,0,0,28.95068493150685,4.120547945205479,1,0,0,2,3.0,3.5833333333333335
25123,1,0,1,0,153000.0,2,1,0,0,59.9972602739726,-0.0,0,1,0,0,2.0,4.25
25124,1,0,0,0,450000.0,0,1,0,0,29.96986301369863,6.2684931506849315,1,0,0,4,2.0,1.5
25125,1,0,1,1,270000.0,0,1,3,0,43.25753424657534,22.47945205479452,0,1,1,8,2.0,2.5
25126,0,1,1,0,270000.0,0,0,0,0,33.58082191780822,4.008219178082192,0,0,0,1,2.0,3.5833333333333335
25127,1,1,0,0,225000.0,0,1,1,0,55.342465753424655,2.8,1,1,0,7,1.0,0.08333333333333333
25128,1,1,1,1,391500.0,1,1,0,0,47.73424657534247,1.2931506849315069,0,1,0,4,3.0,0.3333333333333333
25129,0,0,1,0,162000.0,0,0,0,0,27.45205479452055,1.4684931506849315,1,1,1,13,2.0,2.5
25130,1,0,1,0,180000.0,2,1,4,0,61.42191780821918,-0.0,0,0,0,0,1.0,3.8333333333333335
25131,1,0,0,0,72000.0,1,0,0,1,25.235616438356164,3.0986301369863014,1,0,0,15,2.0,1.0
25132,1,0,1,0,180000.0,0,1,0,0,41.64657534246575,5.054794520547945,1,1,0,2,2.0,0.9166666666666666
25133,1,0,0,1,45000.0,3,0,0,0,30.96986301369863,10.953424657534246,1,1,0,8,3.0,3.75
25134,0,1,1,1,180000.0,0,0,1,0,31.5972602739726,2.043835616438356,0,0,0,5,2.0,0.75
25136,1,0,0,0,112500.0,0,0,0,0,24.46301369863014,1.8684931506849316,0,0,0,2,2.0,0.5833333333333334
25137,0,0,1,0,135000.0,0,2,1,1,22.55068493150685,2.0027397260273974,0,0,0,9,1.0,1.4166666666666667
25138,1,0,1,0,216000.0,3,1,0,0,54.654794520547945,12.723287671232876,1,1,0,2,2.0,0.8333333333333334
25139,1,1,0,0,180000.0,1,1,1,0,27.75890410958904,3.0356164383561643,1,0,1,2,1.0,1.6666666666666667
25140,1,1,1,1,202500.0,1,0,0,0,42.04383561643836,6.7972602739726025,0,0,0,1,3.0,3.3333333333333335
25141,1,1,0,0,112500.0,0,1,0,1,28.698630136986303,4.909589041095891,1,1,0,2,2.0,1.0
25142,1,0,0,0,202500.0,0,1,1,0,32.85205479452055,1.9342465753424658,0,0,1,1,1.0,4.5
25143,0,1,1,0,202500.0,0,0,0,2,46.29041095890411,0.9698630136986301,0,1,0,3,2.0,3.9166666666666665
25144,1,0,1,0,65250.0,2,0,4,0,54.512328767123286,-0.0,0,1,0,0,1.0,1.3333333333333333
25145,1,1,1,1,130500.0,0,0,0,0,38.772602739726025,15.232876712328768,0,0,0,9,3.0,1.25
25146,1,0,1,0,135000.0,2,0,0,0,58.558904109589044,-0.0,0,0,0,0,2.0,2.75
25147,1,0,1,0,166500.0,2,0,0,0,60.00547945205479,-0.0,0,0,1,0,2.0,0.16666666666666666
25148,1,0,1,2,157500.0,3,0,0,0,33.53972602739726,5.608219178082192,0,0,0,2,4.0,1.4166666666666667
25149,1,1,1,0,360000.0,2,1,0,0,58.271232876712325,-0.0,0,1,0,0,2.0,0.4166666666666667
25151,1,1,1,0,270000.0,0,1,1,0,33.29041095890411,0.5095890410958904,0,0,1,7,1.0,0.9166666666666666
25153,1,0,1,0,135000.0,1,0,0,0,43.49315068493151,7.556164383561644,1,1,0,2,2.0,0.5
25154,1,0,1,1,135000.0,1,0,0,0,29.786301369863015,2.8794520547945206,0,0,0,1,3.0,1.1666666666666667
25155,0,0,0,0,157500.0,0,0,0,0,37.64109589041096,7.934246575342466,0,0,0,10,2.0,0.5
25157,1,0,1,2,135000.0,0,0,0,0,34.49041095890411,11.221917808219178,0,1,0,1,4.0,0.3333333333333333
25159,0,0,0,0,225000.0,1,0,0,0,42.224657534246575,3.0986301369863014,1,0,0,1,2.0,0.08333333333333333
25160,1,0,1,0,270000.0,3,0,0,0,55.07671232876712,3.956164383561644,1,1,0,14,2.0,1.0
25161,0,1,1,0,292500.0,0,1,2,0,45.40547945205479,4.427397260273972,0,0,0,4,2.0,0.75
25162,1,0,1,0,112500.0,0,0,1,0,24.534246575342465,3.208219178082192,1,0,0,3,1.0,0.75
25163,1,0,1,0,157500.0,2,0,0,0,56.37808219178082,-0.0,0,1,0,0,2.0,1.0833333333333333
25164,1,0,1,0,225000.0,2,0,1,0,62.94794520547945,-0.0,0,0,0,0,1.0,-0.0
25165,0,1,0,2,171000.0,0,0,0,1,30.96164383561644,6.164383561643835,1,0,0,1,4.0,2.0
25166,0,0,1,0,180000.0,1,0,3,0,34.23013698630137,2.6794520547945204,0,0,0,1,1.0,4.083333333333333
25167,0,1,0,0,90000.0,0,0,1,0,46.83835616438356,25.304109589041097,0,0,0,5,1.0,4.083333333333333
25168,1,1,1,0,121500.0,0,1,0,0,27.794520547945204,4.608219178082192,0,0,1,3,2.0,0.9166666666666666
25169,0,0,1,2,135000.0,0,0,0,0,31.4027397260274,12.61917808219178,0,0,0,1,4.0,3.5833333333333335
25171,1,1,1,1,81000.0,0,1,0,0,29.172602739726027,3.8164383561643835,1,1,0,2,3.0,0.9166666666666666
25172,0,1,1,0,180000.0,1,0,0,0,41.24109589041096,3.0986301369863014,0,0,0,4,2.0,1.5
25173,1,1,0,0,315000.0,0,0,0,0,46.778082191780825,2.186301369863014,0,0,0,7,2.0,1.9166666666666667
25174,1,0,1,0,123750.0,0,0,0,0,45.71506849315068,1.641095890410959,0,0,0,11,2.0,4.333333333333333
25175,1,0,1,0,157500.0,0,0,0,0,54.31780821917808,2.871232876712329,0,0,0,11,2.0,1.3333333333333333
25177,0,1,0,1,135000.0,0,1,0,0,48.88493150684931,9.186301369863013,1,0,0,1,3.0,2.1666666666666665
25179,1,1,0,0,180000.0,0,1,0,1,31.17808219178082,2.758904109589041,1,1,0,7,2.0,1.0833333333333333
25180,1,0,1,0,225000.0,1,0,4,0,57.326027397260276,2.8767123287671232,0,0,0,11,1.0,0.4166666666666667
25181,1,0,1,1,112500.0,0,1,0,0,37.413698630136984,6.046575342465753,0,1,0,3,3.0,4.166666666666667
25182,1,0,0,0,90000.0,2,0,0,0,60.95342465753425,-0.0,0,1,0,0,2.0,0.6666666666666666
25183,1,0,0,0,81000.0,0,0,1,0,48.97534246575343,1.0328767123287672,1,1,0,12,1.0,0.3333333333333333
25184,1,1,0,0,135000.0,2,0,0,0,63.9013698630137,-0.0,0,1,0,0,2.0,3.5833333333333335
25185,0,0,0,0,198000.0,0,0,1,1,23.71780821917808,3.1890410958904107,1,0,0,1,1.0,1.1666666666666667
25186,1,0,1,0,112500.0,0,0,0,0,27.106849315068494,6.846575342465753,1,1,0,3,2.0,2.5
25187,0,0,1,0,180000.0,1,0,3,0,34.23013698630137,2.6794520547945204,0,0,0,1,1.0,0.8333333333333334
25188,1,0,1,0,112500.0,2,0,0,0,66.64931506849315,-0.0,0,0,0,0,2.0,2.1666666666666665
25189,1,1,1,0,315000.0,1,0,3,0,49.81917808219178,8.276712328767124,0,1,1,1,1.0,0.3333333333333333
25191,0,0,0,1,247500.0,0,0,1,0,46.01917808219178,18.035616438356165,0,1,0,1,2.0,3.0833333333333335
25192,0,0,1,0,135000.0,2,0,0,0,52.23287671232877,-0.0,0,0,0,0,2.0,3.4166666666666665
25193,1,0,1,0,121500.0,2,0,0,0,64.12876712328767,-0.0,0,0,0,0,2.0,0.16666666666666666
25194,0,1,1,0,225000.0,0,0,1,1,42.63835616438356,8.723287671232876,0,1,0,5,1.0,4.583333333333333
25196,1,0,1,1,202500.0,0,0,3,0,48.81369863013698,12.04109589041096,0,0,0,1,2.0,1.4166666666666667
25197,1,1,0,0,180000.0,0,0,0,0,52.92328767123288,31.621917808219177,0,0,0,8,2.0,3.5833333333333335
25198,1,0,1,0,193500.0,2,2,4,0,66.56164383561644,-0.0,0,0,0,0,1.0,0.6666666666666666
25199,0,1,1,0,472500.0,0,0,0,0,52.326027397260276,9.35068493150685,0,0,0,4,2.0,2.9166666666666665
25201,1,0,1,0,67500.0,2,0,4,0,55.81095890410959,-0.0,0,0,0,0,1.0,0.3333333333333333
25202,1,1,1,0,247500.0,1,0,0,0,47.47945205479452,2.6356164383561644,0,1,0,3,2.0,1.5
25203,1,1,0,0,58500.0,2,0,0,0,55.657534246575345,-0.0,0,0,0,0,2.0,2.9166666666666665
25204,1,0,1,0,103500.0,0,0,0,0,43.24657534246575,3.5835616438356164,0,0,0,8,2.0,1.1666666666666667
25205,0,1,1,0,135000.0,0,0,1,0,36.73150684931507,1.4657534246575343,0,0,0,1,1.0,3.6666666666666665
25206,1,0,1,1,135000.0,0,0,2,0,36.89041095890411,3.0164383561643837,0,0,0,1,3.0,0.08333333333333333
25208,1,1,1,1,315000.0,3,1,0,0,37.728767123287675,5.698630136986301,0,0,0,2,3.0,2.8333333333333335
25209,1,0,1,0,126000.0,1,0,2,2,28.542465753424658,5.545205479452055,1,1,0,1,2.0,4.083333333333333
25211,0,1,0,0,225000.0,1,0,3,0,42.3041095890411,5.413698630136986,0,0,0,5,1.0,0.25
25212,1,0,1,0,270000.0,0,0,0,0,49.62739726027397,27.72876712328767,0,0,0,6,2.0,4.666666666666667
25213,1,0,1,0,193500.0,0,1,1,0,46.797260273972604,13.104109589041096,0,1,0,1,1.0,3.6666666666666665
25214,1,0,1,0,112500.0,2,0,0,0,55.26027397260274,-0.0,0,1,0,0,2.0,2.5
25215,0,1,0,0,360000.0,1,0,1,0,44.57534246575342,1.2602739726027397,0,1,0,5,1.0,0.25
25216,1,0,1,0,81000.0,0,0,0,0,64.06301369863014,9.183561643835617,0,1,0,11,2.0,4.0
25217,0,1,1,1,157500.0,0,0,0,0,28.183561643835617,3.2684931506849315,1,1,0,1,3.0,0.5833333333333334
25219,0,1,1,0,90000.0,0,0,2,0,35.12602739726027,0.4246575342465753,0,0,0,1,2.0,3.4166666666666665
25220,1,0,1,0,135000.0,1,0,0,0,46.47945205479452,2.5424657534246577,0,0,0,7,2.0,3.0
25221,1,0,1,0,157500.0,2,0,3,0,57.66849315068493,-0.0,0,0,0,0,1.0,3.0833333333333335
25222,1,1,1,1,144000.0,0,1,0,0,35.35068493150685,8.01095890410959,0,0,0,7,3.0,1.5
25223,1,0,1,0,90000.0,0,0,0,0,54.9972602739726,0.6054794520547945,0,0,0,8,2.0,2.6666666666666665
25224,0,0,1,0,135000.0,2,0,0,0,63.16438356164384,-0.0,0,0,0,0,2.0,0.08333333333333333
25225,0,0,0,2,360000.0,0,1,0,3,41.0986301369863,3.4136986301369863,0,0,0,2,4.0,1.3333333333333333
25226,1,0,1,3,67500.0,1,0,0,0,45.73698630136986,1.1287671232876713,1,1,0,3,5.0,4.583333333333333
25228,0,1,0,2,292500.0,3,0,0,1,42.69315068493151,16.523287671232875,0,1,0,5,4.0,2.0
25229,0,0,1,0,247500.0,0,0,0,0,50.16712328767123,3.8547945205479452,0,0,0,5,2.0,1.6666666666666667
25232,1,0,0,0,202500.0,3,0,4,0,63.85205479452055,1.178082191780822,0,0,0,2,1.0,4.75
25233,0,1,1,3,157500.0,0,0,0,0,34.084931506849315,11.96986301369863,1,1,0,1,5.0,4.25
25234,0,1,1,2,171000.0,0,0,0,0,36.558904109589044,3.3698630136986303,0,0,0,2,4.0,0.5833333333333334
25235,1,0,1,0,135000.0,1,0,0,0,54.14794520547945,19.024657534246575,0,0,0,8,2.0,2.6666666666666665
25236,1,1,1,1,157500.0,2,1,0,0,37.76986301369863,-0.0,0,0,1,0,3.0,2.3333333333333335
25237,0,0,1,0,79650.0,2,0,0,0,44.057534246575344,-0.0,0,1,0,0,2.0,2.5
25238,1,0,0,0,148500.0,1,0,2,0,40.87671232876713,5.964383561643835,0,0,0,3,2.0,1.25
25239,0,1,1,1,216000.0,0,1,4,0,35.964383561643835,3.504109589041096,0,0,0,4,2.0,2.25
25240,0,0,0,0,202500.0,0,0,0,0,27.813698630136987,7.082191780821918,1,0,0,1,2.0,0.4166666666666667
25241,0,1,1,0,247500.0,1,1,0,0,54.23561643835617,3.287671232876712,0,0,1,6,2.0,1.8333333333333333
25242,1,1,0,2,112500.0,0,0,2,0,29.22739726027397,1.0986301369863014,1,1,0,3,4.0,1.75
25243,0,1,1,1,157500.0,1,0,0,0,39.153424657534245,5.446575342465754,1,0,0,1,3.0,1.4166666666666667
25244,1,1,0,1,184500.0,0,1,3,1,36.81643835616438,12.183561643835617,1,0,0,2,2.0,4.416666666666667
25245,0,1,0,0,135000.0,0,0,0,0,28.980821917808218,3.791780821917808,1,0,0,3,2.0,3.5
25246,1,0,0,0,112500.0,0,0,0,0,31.257534246575343,6.682191780821918,1,0,0,13,2.0,1.1666666666666667
25247,1,0,0,0,54000.0,2,0,0,0,62.41095890410959,-0.0,0,0,0,0,2.0,0.3333333333333333
25248,1,0,1,0,99000.0,0,0,1,0,27.44109589041096,3.1890410958904107,1,0,0,3,1.0,0.75
25249,1,1,1,0,117000.0,0,0,3,0,52.38082191780822,4.619178082191781,1,0,0,3,1.0,0.3333333333333333
25250,1,0,1,0,112500.0,3,0,0,0,58.12328767123287,2.213698630136986,0,0,0,8,2.0,3.4166666666666665
25251,0,1,1,0,243000.0,1,0,0,0,37.07671232876712,6.945205479452055,0,1,0,1,2.0,0.5
25252,0,1,1,1,135000.0,1,1,0,0,32.21643835616438,0.2493150684931507,0,0,0,4,3.0,-0.0
25254,0,0,0,1,225000.0,1,0,0,1,48.95342465753425,5.238356164383561,0,0,0,5,3.0,1.75
25255,1,0,1,0,135000.0,1,0,0,0,42.441095890410956,1.3808219178082193,0,0,0,1,2.0,1.4166666666666667
25256,1,0,0,0,157500.0,1,0,0,0,46.323287671232876,8.038356164383561,0,0,0,9,2.0,3.25
25257,1,1,0,0,189000.0,1,0,0,0,48.942465753424656,1.9315068493150684,1,0,0,6,2.0,4.083333333333333
25259,1,0,0,0,255150.0,2,2,2,3,51.18356164383562,-0.0,0,0,0,0,2.0,0.4166666666666667
25261,1,0,1,0,112500.0,0,0,0,0,37.99452054794521,1.1369863013698631,0,0,0,1,2.0,3.0
25262,0,1,0,2,178200.0,0,1,0,0,30.934246575342467,4.353424657534247,0,1,0,2,4.0,0.25
25263,1,0,0,2,108000.0,1,0,0,0,37.24931506849315,3.6246575342465754,1,1,0,2,4.0,1.0833333333333333
25264,1,0,0,0,90000.0,0,0,0,2,52.38356164383562,7.032876712328767,0,1,0,1,2.0,3.5
25265,1,1,1,0,202500.0,0,1,2,0,43.775342465753425,9.512328767123288,1,1,0,2,2.0,0.6666666666666666
25266,1,0,1,0,225000.0,0,0,0,0,64.48493150684932,13.391780821917807,0,0,0,8,2.0,1.4166666666666667
25267,0,1,1,0,301500.0,0,0,0,3,24.682191780821917,2.367123287671233,0,0,0,1,2.0,0.08333333333333333
25268,0,1,0,0,90000.0,1,0,0,0,62.37260273972603,0.6219178082191781,0,0,0,10,2.0,1.1666666666666667
25269,1,1,0,0,315000.0,0,1,0,0,37.23835616438356,9.6,0,1,1,7,2.0,3.9166666666666665
25270,1,0,1,1,148500.0,0,0,0,0,41.323287671232876,2.3205479452054796,0,0,0,6,3.0,1.5
25271,1,0,1,1,112500.0,3,0,0,0,51.48219178082192,2.747945205479452,1,0,0,4,3.0,0.25
25273,1,0,1,0,180000.0,0,0,0,0,26.824657534246576,3.682191780821918,0,0,1,3,2.0,1.5
25274,0,0,0,0,180000.0,0,1,0,0,39.298630136986304,9.432876712328767,0,0,0,1,2.0,2.3333333333333335
25275,1,0,1,0,112500.0,1,0,2,0,34.07671232876712,2.0465753424657533,1,1,0,8,2.0,3.25
25276,1,1,1,1,360000.0,1,2,0,0,46.824657534246576,0.34794520547945207,0,0,0,1,3.0,4.333333333333333
25277,1,0,0,2,225000.0,0,1,0,0,30.164383561643834,4.96986301369863,0,0,0,7,4.0,1.6666666666666667
25278,1,0,0,0,90000.0,0,0,2,0,48.86027397260274,3.643835616438356,0,0,0,8,2.0,0.6666666666666666
25279,0,1,1,0,81000.0,0,0,0,0,37.06027397260274,3.158904109589041,0,0,0,6,2.0,1.5833333333333333
25280,1,1,1,2,157500.0,0,1,0,0,32.367123287671234,4.205479452054795,0,0,0,2,4.0,3.25
25281,1,1,1,1,126000.0,1,0,0,0,27.747945205479454,1.0054794520547945,0,1,0,2,3.0,0.75
25282,1,0,1,0,207000.0,2,0,1,0,60.895890410958906,-0.0,0,0,1,0,1.0,3.4166666666666665
25283,1,0,1,0,112500.0,2,1,0,0,60.443835616438356,-0.0,0,0,0,0,2.0,0.3333333333333333
25284,1,1,0,0,135000.0,1,0,0,0,28.616438356164384,0.6821917808219178,0,0,0,1,2.0,3.5
25285,1,0,1,0,130500.0,3,0,0,0,34.728767123287675,9.465753424657533,0,0,0,2,2.0,0.9166666666666666
25286,1,0,0,0,112500.0,2,1,4,0,64.58904109589041,-0.0,0,0,1,0,1.0,2.75
25288,1,0,1,1,157500.0,3,0,1,0,34.728767123287675,3.6986301369863015,0,0,0,14,2.0,0.08333333333333333
25289,0,0,1,0,450000.0,1,0,1,1,28.39178082191781,3.5123287671232877,0,0,0,4,1.0,1.3333333333333333
25290,0,1,1,0,225000.0,1,1,1,1,29.263013698630136,5.895890410958904,0,1,0,3,1.0,2.75
25291,0,0,0,1,238500.0,1,0,1,5,24.09315068493151,0.33972602739726027,0,0,0,10,2.0,0.75
25292,0,1,0,2,315000.0,1,0,0,0,42.4,7.887671232876713,0,1,0,1,4.0,1.8333333333333333
25293,0,0,0,0,157500.0,0,0,0,0,37.64109589041096,7.934246575342466,0,0,0,10,2.0,4.166666666666667
25294,0,1,0,0,1350000.0,1,1,0,2,35.61369863013699,4.273972602739726,0,1,1,4,2.0,2.25
25295,0,0,1,0,180000.0,3,1,0,0,26.194520547945206,6.158904109589041,0,0,0,2,2.0,2.6666666666666665
25296,0,1,0,1,238500.0,0,1,0,1,31.18904109589041,5.383561643835616,1,1,0,5,3.0,3.0833333333333335
25297,1,0,0,1,54000.0,2,3,0,0,33.23013698630137,-0.0,0,0,0,0,3.0,0.75
25298,1,0,1,0,220500.0,2,3,0,0,59.18356164383562,-0.0,0,0,0,0,2.0,2.3333333333333335
25299,1,1,1,0,126000.0,0,3,0,1,32.106849315068494,0.7808219178082192,0,1,0,2,2.0,3.0
25300,0,0,0,1,247500.0,0,0,1,0,46.01917808219178,18.035616438356165,0,1,0,1,2.0,3.0833333333333335
25301,1,1,1,0,135000.0,2,0,4,0,61.654794520547945,-0.0,0,1,0,0,1.0,1.25
25302,1,0,1,0,67500.0,1,0,1,0,36.915068493150685,8.284931506849315,0,0,0,3,1.0,2.6666666666666665
25303,0,0,0,2,202500.0,0,3,0,0,37.24109589041096,6.975342465753425,1,0,0,1,4.0,1.5833333333333333
25304,0,1,1,0,117000.0,1,0,0,0,53.016438356164386,2.802739726027397,0,0,0,1,2.0,3.9166666666666665
25305,1,0,1,0,157500.0,3,0,1,0,36.88493150684931,2.1013698630136988,0,0,0,2,1.0,2.1666666666666665
25306,1,0,1,0,90000.0,0,0,0,0,44.586301369863016,4.145205479452055,0,0,0,9,2.0,0.6666666666666666
25307,1,0,1,1,324000.0,3,1,0,0,36.93698630136986,13.136986301369863,0,0,0,4,3.0,3.5
25310,1,0,1,0,112500.0,2,1,0,0,60.443835616438356,-0.0,0,0,0,0,2.0,1.75
25312,0,0,1,1,202500.0,1,0,3,0,34.082191780821915,1.378082191780822,0,1,0,2,2.0,1.0833333333333333
25313,1,0,0,4,157500.0,0,0,0,0,37.88219178082192,4.517808219178082,1,1,0,11,6.0,2.1666666666666665
25314,1,0,1,0,157500.0,1,1,2,0,48.76712328767123,2.9753424657534246,0,0,0,7,2.0,1.8333333333333333
25316,1,0,1,0,180000.0,2,0,0,0,59.33150684931507,-0.0,0,0,0,0,2.0,2.6666666666666665
25317,0,1,0,0,180000.0,0,0,0,0,47.53150684931507,1.4684931506849315,0,0,0,5,2.0,1.0833333333333333
25318,1,1,1,0,180000.0,1,1,0,0,27.980821917808218,4.676712328767123,0,0,0,4,2.0,2.75
